total_deliveries,ticks,pendingtasks,collisions,total_task_steps,strategy,num_agents,shelf_edge_gap,aisle_interval,shelf_rows,width,height,iteration
38.0,500.0,49.0,625.0,2079.0,decentralised,20,2,5,3,40,20,12
27.0,500.0,53.0,736.0,1829.0,decentralised,20,2,5,3,40,20,13
27.0,500.0,48.0,377.0,1226.0,decentralised,20,2,5,3,40,20,14
17.0,500.0,52.0,95.0,593.0,decentralised,20,2,5,3,40,20,15
20.0,500.0,48.0,760.0,917.0,decentralised,20,2,5,3,40,20,16
32.0,500.0,49.0,652.0,2009.0,decentralised,20,2,5,3,40,20,17
65.0,500.0,52.0,422.0,3906.0,decentralised,20,2,5,3,40,20,18
40.0,500.0,49.0,837.0,2991.0,decentralised,20,2,5,3,40,20,19
25.0,500.0,47.0,392.0,1155.0,decentralised,20,2,5,3,40,20,20
27.0,500.0,50.0,356.0,1472.0,decentralised,20,2,5,3,40,20,21
39.0,500.0,58.0,413.0,2833.0,decentralised,20,2,5,3,40,20,22
36.0,500.0,49.0,496.0,2765.0,decentralised,20,2,5,3,40,20,23
69.0,500.0,51.0,1011.0,4778.0,decentralised,20,2,5,3,40,20,24
56.0,500.0,47.0,403.0,3902.0,decentralised,20,2,5,3,40,20,25
72.0,500.0,45.0,435.0,6411.0,decentralised,20,2,5,3,40,20,26
16.0,500.0,49.0,296.0,627.0,decentralised,20,2,5,3,40,20,27
55.0,500.0,47.0,367.0,4102.0,decentralised,20,2,5,3,40,20,28
46.0,500.0,48.0,454.0,3547.0,decentralised,20,2,5,3,40,20,29
27.0,500.0,31.0,565.0,2304.0,decentralised,15,2,10,3,20,40,0
40.0,500.0,31.0,267.0,2322.0,decentralised,15,2,10,3,20,40,1
19.0,500.0,31.0,707.0,2294.0,decentralised,15,2,10,3,20,40,2
13.0,500.0,28.0,509.0,686.0,decentralised,15,2,10,3,20,40,3
24.0,500.0,30.0,218.0,1047.0,decentralised,15,2,10,3,20,40,4
17.0,500.0,28.0,156.0,1008.0,decentralised,15,2,10,3,20,40,5
15.0,500.0,28.0,28.0,585.0,decentralised,15,2,10,3,20,40,6
23.0,500.0,28.0,370.0,1240.0,decentralised,15,2,10,3,20,40,7
15.0,500.0,24.0,451.0,689.0,decentralised,15,2,10,3,20,40,8
26.0,500.0,30.0,366.0,1849.0,decentralised,15,2,10,3,20,40,9
9.0,500.0,26.0,644.0,377.0,decentralised,15,2,10,3,20,40,10
15.0,500.0,31.0,345.0,585.0,decentralised,15,2,10,3,20,40,11
17.0,500.0,29.0,358.0,658.0,decentralised,15,2,10,3,20,40,12
13.0,500.0,30.0,375.0,1173.0,decentralised,15,2,10,3,20,40,13
15.0,500.0,30.0,587.0,851.0,decentralised,15,2,10,3,20,40,14
23.0,500.0,32.0,393.0,2204.0,decentralised,15,2,10,3,20,40,15
42.0,500.0,30.0,194.0,2741.0,decentralised,15,2,10,3,20,40,16
19.0,500.0,28.0,299.0,1060.0,decentralised,15,2,10,3,20,40,17
12.0,500.0,27.0,336.0,518.0,decentralised,15,2,10,3,20,40,18
18.0,500.0,30.0,419.0,1141.0,decentralised,15,2,10,3,20,40,19
12.0,500.0,31.0,547.0,596.0,decentralised,15,2,10,3,20,40,20
11.0,500.0,29.0,214.0,697.0,decentralised,15,2,10,3,20,40,21
18.0,500.0,29.0,355.0,1077.0,decentralised,15,2,10,3,20,40,22
31.0,500.0,32.0,324.0,1941.0,decentralised,15,2,10,3,20,40,23
15.0,500.0,28.0,465.0,754.0,decentralised,15,2,10,3,20,40,24
15.0,500.0,30.0,97.0,671.0,decentralised,15,2,10,3,20,40,25
21.0,500.0,30.0,450.0,1162.0,decentralised,15,2,10,3,20,40,26
15.0,500.0,28.0,514.0,1052.0,decentralised,15,2,10,3,20,40,27
18.0,500.0,26.0,136.0,1144.0,decentralised,15,2,10,3,20,40,28
21.0,500.0,31.0,282.0,1105.0,decentralised,15,2,10,3,20,40,29
48.0,500.0,62.0,162.0,4020.0,decentralised,10,1,10,5,20,40,0
42.0,500.0,61.0,345.0,3422.0,decentralised,10,1,10,5,20,40,1
36.0,500.0,58.0,197.0,3289.0,decentralised,10,1,10,5,20,40,2
47.0,500.0,63.0,262.0,3410.0,decentralised,10,1,10,5,20,40,3
13.0,500.0,63.0,488.0,727.0,decentralised,10,1,10,5,20,40,4
17.0,500.0,63.0,330.0,1059.0,decentralised,10,1,10,5,20,40,5
43.0,500.0,61.0,276.0,3639.0,decentralised,10,1,10,5,20,40,6
32.0,500.0,66.0,215.0,3513.0,decentralised,10,1,10,5,20,40,7
36.0,500.0,64.0,133.0,2941.0,decentralised,10,1,10,5,20,40,8
41.0,500.0,61.0,306.0,2614.0,decentralised,10,1,10,5,20,40,9
34.0,500.0,63.0,136.0,2348.0,decentralised,10,1,10,5,20,40,10
49.0,500.0,60.0,249.0,3707.0,decentralised,10,1,10,5,20,40,11
26.0,500.0,60.0,240.0,2413.0,decentralised,10,1,10,5,20,40,12
39.0,500.0,58.0,133.0,3550.0,decentralised,10,1,10,5,20,40,13
36.0,500.0,63.0,139.0,3315.0,decentralised,10,1,10,5,20,40,14
35.0,500.0,61.0,235.0,2456.0,decentralised,10,1,10,5,20,40,15
40.0,500.0,60.0,371.0,3487.0,decentralised,10,1,10,5,20,40,16
49.0,500.0,60.0,169.0,3891.0,decentralised,10,1,10,5,20,40,17
18.0,500.0,65.0,26.0,1076.0,decentralised,10,1,10,5,20,40,18
50.0,500.0,62.0,202.0,3662.0,decentralised,10,1,10,5,20,40,19
40.0,500.0,62.0,162.0,2693.0,decentralised,10,1,10,5,20,40,20
40.0,500.0,61.0,163.0,2648.0,decentralised,10,1,10,5,20,40,21
31.0,500.0,62.0,296.0,2638.0,decentralised,10,1,10,5,20,40,22
43.0,500.0,60.0,274.0,2846.0,decentralised,10,1,10,5,20,40,23
41.0,500.0,59.0,149.0,3713.0,decentralised,10,1,10,5,20,40,24
32.0,500.0,63.0,242.0,2839.0,decentralised,10,1,10,5,20,40,25
52.0,500.0,58.0,207.0,3615.0,decentralised,10,1,10,5,20,40,26
9.0,500.0,63.0,512.0,469.0,decentralised,10,1,10,5,20,40,27
21.0,500.0,62.0,387.0,1249.0,decentralised,10,1,10,5,20,40,28
55.0,500.0,61.0,87.0,4208.0,decentralised,10,1,10,5,20,40,29
88.0,500.0,51.0,656.0,6961.0,decentralised,20,1,10,5,20,30,0
72.0,500.0,54.0,640.0,5587.0,decentralised,20,1,10,5,20,30,1
56.0,500.0,56.0,534.0,4026.0,decentralised,20,1,10,5,20,30,2
46.0,500.0,58.0,393.0,3420.0,decentralised,20,1,10,5,20,30,3
44.0,500.0,58.0,184.0,2881.0,decentralised,20,1,10,5,20,30,4
57.0,500.0,52.0,667.0,5549.0,decentralised,20,1,10,5,20,30,5
100.0,500.0,51.0,638.0,6362.0,decentralised,20,1,10,5,20,30,6
52.0,500.0,52.0,628.0,3671.0,decentralised,20,1,10,5,20,30,7
45.0,500.0,53.0,600.0,3108.0,decentralised,20,1,10,5,20,30,8
89.0,500.0,55.0,608.0,6010.0,decentralised,20,1,10,5,20,30,9
73.0,500.0,55.0,523.0,5058.0,decentralised,20,1,10,5,20,30,10
90.0,500.0,52.0,550.0,7503.0,decentralised,20,1,10,5,20,30,11
70.0,500.0,55.0,611.0,4608.0,decentralised,20,1,10,5,20,30,12
67.0,500.0,49.0,395.0,5394.0,decentralised,20,1,10,5,20,30,13
76.0,500.0,48.0,601.0,7121.0,decentralised,20,1,10,5,20,30,14
43.0,500.0,51.0,502.0,3667.0,decentralised,20,1,10,5,20,30,15
65.0,500.0,51.0,515.0,4427.0,decentralised,20,1,10,5,20,30,16
54.0,500.0,55.0,412.0,4764.0,decentralised,20,1,10,5,20,30,17
36.0,500.0,55.0,299.0,1954.0,decentralised,20,1,10,5,20,30,18
67.0,500.0,54.0,851.0,4042.0,decentralised,20,1,10,5,20,30,19
82.0,500.0,54.0,384.0,7049.0,decentralised,20,1,10,5,20,30,20
64.0,500.0,52.0,671.0,5090.0,decentralised,20,1,10,5,20,30,21
,,,,,decentralised,20,1,10,5,20,30,22
86.0,500.0,49.0,381.0,6986.0,decentralised,20,1,10,5,20,30,23
39.0,500.0,57.0,320.0,2939.0,decentralised,20,1,10,5,20,30,24
55.0,500.0,59.0,707.0,4295.0,decentralised,20,1,10,5,20,30,25
,,,,,decentralised,20,1,10,5,20,30,26
69.0,500.0,51.0,604.0,6002.0,decentralised,20,1,10,5,20,30,27
79.0,500.0,57.0,581.0,6371.0,decentralised,20,1,10,5,20,30,28
63.0,500.0,55.0,711.0,4634.0,decentralised,20,1,10,5,20,30,29
17.0,500.0,38.0,250.0,688.0,decentralised,10,1,10,3,20,30,0
28.0,500.0,35.0,208.0,1895.0,decentralised,10,1,10,3,20,30,1
24.0,500.0,34.0,379.0,2340.0,decentralised,10,1,10,3,20,30,2
49.0,500.0,35.0,116.0,2736.0,decentralised,10,1,10,3,20,30,3
45.0,500.0,31.0,344.0,2792.0,decentralised,10,1,10,3,20,30,4
28.0,500.0,36.0,212.0,1486.0,decentralised,10,1,10,3,20,30,5
19.0,500.0,40.0,230.0,745.0,decentralised,10,1,10,3,20,30,6
39.0,500.0,35.0,233.0,2750.0,decentralised,10,1,10,3,20,30,7
38.0,500.0,35.0,132.0,2291.0,decentralised,10,1,10,3,20,30,8
39.0,500.0,35.0,334.0,2767.0,decentralised,10,1,10,3,20,30,9
45.0,500.0,33.0,278.0,3029.0,decentralised,10,1,10,3,20,30,10
17.0,500.0,35.0,253.0,725.0,decentralised,10,1,10,3,20,30,11
22.0,500.0,35.0,187.0,1647.0,decentralised,10,1,10,3,20,30,12
26.0,500.0,35.0,150.0,1210.0,decentralised,10,1,10,3,20,30,13
29.0,500.0,34.0,167.0,2163.0,decentralised,10,1,10,3,20,30,14
39.0,500.0,36.0,186.0,1881.0,decentralised,10,1,10,3,20,30,15
22.0,500.0,36.0,285.0,1434.0,decentralised,10,1,10,3,20,30,16
40.0,500.0,35.0,233.0,2768.0,decentralised,10,1,10,3,20,30,17
55.0,500.0,32.0,170.0,3374.0,decentralised,10,1,10,3,20,30,18
21.0,500.0,37.0,39.0,1272.0,decentralised,10,1,10,3,20,30,19
11.0,500.0,34.0,550.0,685.0,decentralised,10,1,10,3,20,30,20
46.0,500.0,31.0,175.0,2598.0,decentralised,10,1,10,3,20,30,21
29.0,500.0,35.0,464.0,1878.0,decentralised,10,1,10,3,20,30,22
11.0,500.0,39.0,40.0,497.0,decentralised,10,1,10,3,20,30,23
21.0,500.0,33.0,192.0,1824.0,decentralised,10,1,10,3,20,30,24
26.0,500.0,33.0,328.0,1999.0,decentralised,10,1,10,3,20,30,25
20.0,500.0,35.0,536.0,980.0,decentralised,10,1,10,3,20,30,26
46.0,500.0,32.0,235.0,2935.0,decentralised,10,1,10,3,20,30,27
14.0,500.0,36.0,43.0,517.0,decentralised,10,1,10,3,20,30,28
33.0,500.0,35.0,112.0,2201.0,decentralised,10,1,10,3,20,30,29
7.0,500.0,138.0,317.0,365.0,decentralised,5,2,10,5,40,40,0
7.0,500.0,136.0,133.0,541.0,decentralised,5,2,10,5,40,40,1
10.0,500.0,137.0,58.0,623.0,decentralised,5,2,10,5,40,40,2
18.0,500.0,135.0,146.0,1526.0,decentralised,5,2,10,5,40,40,3
25.0,500.0,135.0,16.0,2223.0,decentralised,5,2,10,5,40,40,4
18.0,500.0,137.0,74.0,1444.0,decentralised,5,2,10,5,40,40,5
12.0,500.0,137.0,91.0,1405.0,decentralised,5,2,10,5,40,40,6
14.0,500.0,138.0,181.0,1134.0,decentralised,5,2,10,5,40,40,7
13.0,500.0,137.0,234.0,1284.0,decentralised,5,2,10,5,40,40,8
23.0,500.0,134.0,50.0,2106.0,decentralised,5,2,10,5,40,40,9
20.0,500.0,136.0,175.0,1681.0,decentralised,5,2,10,5,40,40,10
10.0,500.0,136.0,127.0,913.0,decentralised,5,2,10,5,40,40,11
28.0,500.0,134.0,23.0,2066.0,decentralised,5,2,10,5,40,40,12
24.0,500.0,137.0,26.0,1895.0,decentralised,5,2,10,5,40,40,13
14.0,500.0,136.0,43.0,1215.0,decentralised,5,2,10,5,40,40,14
21.0,500.0,136.0,21.0,1616.0,decentralised,5,2,10,5,40,40,15
13.0,500.0,136.0,79.0,970.0,decentralised,5,2,10,5,40,40,16
24.0,500.0,136.0,19.0,2182.0,decentralised,5,2,10,5,40,40,17
23.0,500.0,135.0,178.0,2008.0,decentralised,5,2,10,5,40,40,18
15.0,500.0,136.0,69.0,1716.0,decentralised,5,2,10,5,40,40,19
4.0,500.0,137.0,38.0,194.0,decentralised,5,2,10,5,40,40,20
16.0,500.0,139.0,15.0,1414.0,decentralised,5,2,10,5,40,40,21
7.0,500.0,136.0,197.0,363.0,decentralised,5,2,10,5,40,40,22
19.0,500.0,137.0,35.0,2142.0,decentralised,5,2,10,5,40,40,23
14.0,500.0,138.0,54.0,1352.0,decentralised,5,2,10,5,40,40,24
5.0,500.0,136.0,781.0,330.0,decentralised,5,2,10,5,40,40,25
18.0,500.0,137.0,27.0,1841.0,decentralised,5,2,10,5,40,40,26
20.0,500.0,135.0,29.0,1497.0,decentralised,5,2,10,5,40,40,27
10.0,500.0,136.0,10.0,776.0,decentralised,5,2,10,5,40,40,28
10.0,500.0,136.0,6.0,667.0,decentralised,5,2,10,5,40,40,29
,,,,,decentralised,20,3,10,7,30,20,0
,,,,,decentralised,20,3,10,7,30,20,1
,,,,,decentralised,20,3,10,7,30,20,2
,,,,,decentralised,20,3,10,7,30,20,3
64.0,500.0,110.0,386.0,4602.0,decentralised,20,3,10,7,30,20,4
,,,,,decentralised,20,3,10,7,30,20,5
42.0,500.0,115.0,1290.0,2199.0,decentralised,20,3,10,7,30,20,6
,,,,,decentralised,20,3,10,7,30,20,7
42.0,500.0,112.0,541.0,2836.0,decentralised,20,3,10,7,30,20,8
,,,,,decentralised,20,3,10,7,30,20,9
53.0,500.0,113.0,670.0,3424.0,decentralised,20,3,10,7,30,20,10
63.0,500.0,110.0,658.0,5252.0,decentralised,20,3,10,7,30,20,11
,,,,,decentralised,20,3,10,7,30,20,12
,,,,,decentralised,20,3,10,7,30,20,13
66.0,500.0,108.0,542.0,5328.0,decentralised,20,3,10,7,30,20,14
,,,,,decentralised,20,3,10,7,30,20,15
,,,,,decentralised,20,3,10,7,30,20,16
,,,,,decentralised,20,3,10,7,30,20,17
39.0,500.0,107.0,663.0,1710.0,decentralised,20,3,10,7,30,20,18
,,,,,decentralised,20,3,10,7,30,20,19
39.0,500.0,112.0,711.0,1946.0,decentralised,20,3,10,7,30,20,20
22.0,500.0,111.0,553.0,1118.0,decentralised,20,3,10,7,30,20,21
38.0,500.0,108.0,703.0,2190.0,decentralised,20,3,10,7,30,20,22
,,,,,decentralised,20,3,10,7,30,20,23
39.0,500.0,113.0,779.0,2920.0,decentralised,20,3,10,7,30,20,24
,,,,,decentralised,20,3,10,7,30,20,25
59.0,500.0,111.0,603.0,5506.0,decentralised,20,3,10,7,30,20,26
84.0,500.0,111.0,556.0,6624.0,decentralised,20,3,10,7,30,20,27
78.0,500.0,110.0,717.0,7103.0,decentralised,20,3,10,7,30,20,28
55.0,500.0,109.0,281.0,3894.0,decentralised,20,3,10,7,30,20,29
34.0,500.0,61.0,417.0,1616.0,decentralised,15,3,5,5,30,20,0
56.0,500.0,57.0,460.0,4073.0,decentralised,15,3,5,5,30,20,1
43.0,500.0,60.0,176.0,2535.0,decentralised,15,3,5,5,30,20,2
82.0,500.0,53.0,272.0,5780.0,decentralised,15,3,5,5,30,20,3
23.0,500.0,60.0,357.0,1266.0,decentralised,15,3,5,5,30,20,4
53.0,500.0,53.0,376.0,3943.0,decentralised,15,3,5,5,30,20,5
29.0,500.0,58.0,259.0,1427.0,decentralised,15,3,5,5,30,20,6
35.0,500.0,58.0,172.0,2106.0,decentralised,15,3,5,5,30,20,7
31.0,500.0,63.0,217.0,2086.0,decentralised,15,3,5,5,30,20,8
32.0,500.0,59.0,335.0,2570.0,decentralised,15,3,5,5,30,20,9
35.0,500.0,59.0,291.0,2235.0,decentralised,15,3,5,5,30,20,10
55.0,500.0,59.0,425.0,3464.0,decentralised,15,3,5,5,30,20,11
68.0,500.0,58.0,463.0,4268.0,decentralised,15,3,5,5,30,20,12
49.0,500.0,57.0,168.0,2972.0,decentralised,15,3,5,5,30,20,13
72.0,500.0,59.0,338.0,5019.0,decentralised,15,3,5,5,30,20,14
58.0,500.0,54.0,414.0,5373.0,decentralised,15,3,5,5,30,20,15
37.0,500.0,62.0,257.0,2482.0,decentralised,15,3,5,5,30,20,16
43.0,500.0,58.0,405.0,3382.0,decentralised,15,3,5,5,30,20,17
25.0,500.0,60.0,674.0,1499.0,decentralised,15,3,5,5,30,20,18
57.0,500.0,60.0,319.0,3946.0,decentralised,15,3,5,5,30,20,19
31.0,500.0,55.0,394.0,3349.0,decentralised,15,3,5,5,30,20,20
15.0,500.0,57.0,476.0,694.0,decentralised,15,3,5,5,30,20,21
17.0,500.0,59.0,817.0,762.0,decentralised,15,3,5,5,30,20,22
36.0,500.0,59.0,538.0,2375.0,decentralised,15,3,5,5,30,20,23
69.0,500.0,57.0,354.0,5088.0,decentralised,15,3,5,5,30,20,24
,,,,,decentralised,15,3,5,5,30,20,25
76.0,500.0,55.0,327.0,5047.0,decentralised,15,3,5,5,30,20,26
15.0,500.0,55.0,89.0,612.0,decentralised,15,3,5,5,30,20,27
31.0,500.0,59.0,445.0,1674.0,decentralised,15,3,5,5,30,20,28
31.0,500.0,58.0,617.0,1984.0,decentralised,15,3,5,5,30,20,29
25.0,500.0,130.0,279.0,1517.0,decentralised,10,2,10,5,40,20,0
44.0,500.0,129.0,360.0,3806.0,decentralised,10,2,10,5,40,20,1
43.0,500.0,130.0,95.0,4051.0,decentralised,10,2,10,5,40,20,2
29.0,500.0,131.0,170.0,2873.0,decentralised,10,2,10,5,40,20,3
44.0,500.0,133.0,82.0,3347.0,decentralised,10,2,10,5,40,20,4
21.0,500.0,134.0,291.0,1506.0,decentralised,10,2,10,5,40,20,5
7.0,500.0,132.0,471.0,692.0,decentralised,10,2,10,5,40,20,6
10.0,500.0,134.0,245.0,484.0,decentralised,10,2,10,5,40,20,7
37.0,500.0,134.0,71.0,2498.0,decentralised,10,2,10,5,40,20,8
32.0,500.0,133.0,317.0,3305.0,decentralised,10,2,10,5,40,20,9
46.0,500.0,133.0,134.0,3308.0,decentralised,10,2,10,5,40,20,10
37.0,500.0,130.0,358.0,2991.0,decentralised,10,2,10,5,40,20,11
21.0,500.0,131.0,40.0,1415.0,decentralised,10,2,10,5,40,20,12
33.0,500.0,137.0,210.0,1612.0,decentralised,10,2,10,5,40,20,13
44.0,500.0,129.0,292.0,3422.0,decentralised,10,2,10,5,40,20,14
26.0,500.0,133.0,354.0,1617.0,decentralised,10,2,10,5,40,20,15
35.0,500.0,131.0,170.0,2613.0,decentralised,10,2,10,5,40,20,16
24.0,500.0,134.0,43.0,1747.0,decentralised,10,2,10,5,40,20,17
21.0,500.0,133.0,394.0,1436.0,decentralised,10,2,10,5,40,20,18
16.0,500.0,134.0,50.0,884.0,decentralised,10,2,10,5,40,20,19
44.0,500.0,130.0,154.0,3350.0,decentralised,10,2,10,5,40,20,20
38.0,500.0,133.0,226.0,2903.0,decentralised,10,2,10,5,40,20,21
48.0,500.0,133.0,79.0,2821.0,decentralised,10,2,10,5,40,20,22
39.0,500.0,131.0,227.0,2589.0,decentralised,10,2,10,5,40,20,23
45.0,500.0,132.0,219.0,4054.0,decentralised,10,2,10,5,40,20,24
29.0,500.0,133.0,170.0,2565.0,decentralised,10,2,10,5,40,20,25
20.0,500.0,132.0,598.0,810.0,decentralised,10,2,10,5,40,20,26
25.0,500.0,135.0,83.0,1902.0,decentralised,10,2,10,5,40,20,27
32.0,500.0,134.0,213.0,2589.0,decentralised,10,2,10,5,40,20,28
11.0,500.0,134.0,52.0,622.0,decentralised,10,2,10,5,40,20,29
86.0,500.0,76.0,503.0,7872.0,decentralised,20,1,10,7,20,40,0
26.0,500.0,87.0,665.0,1689.0,decentralised,20,1,10,7,20,40,1
53.0,500.0,84.0,454.0,4358.0,decentralised,20,1,10,7,20,40,2
55.0,500.0,85.0,451.0,5375.0,decentralised,20,1,10,7,20,40,3
47.0,500.0,86.0,526.0,3499.0,decentralised,20,1,10,7,20,40,4
21.0,500.0,82.0,146.0,1202.0,decentralised,20,1,10,7,20,40,5
66.0,500.0,77.0,581.0,6415.0,decentralised,20,1,10,7,20,40,6
45.0,500.0,86.0,635.0,3271.0,decentralised,20,1,10,7,20,40,7
62.0,500.0,81.0,604.0,6760.0,decentralised,20,1,10,7,20,40,8
74.0,500.0,80.0,375.0,6724.0,decentralised,20,1,10,7,20,40,9
65.0,500.0,80.0,366.0,5611.0,decentralised,20,1,10,7,20,40,10
49.0,500.0,86.0,459.0,3299.0,decentralised,20,1,10,7,20,40,11
69.0,500.0,85.0,360.0,5140.0,decentralised,20,1,10,7,20,40,12
66.0,500.0,80.0,276.0,5595.0,decentralised,20,1,10,7,20,40,13
54.0,500.0,80.0,722.0,4911.0,decentralised,20,1,10,7,20,40,14
28.0,500.0,82.0,400.0,1802.0,decentralised,20,1,10,7,20,40,15
28.0,500.0,83.0,418.0,1847.0,decentralised,20,1,10,7,20,40,16
46.0,500.0,86.0,905.0,2637.0,decentralised,20,1,10,7,20,40,17
32.0,500.0,83.0,560.0,1936.0,decentralised,20,1,10,7,20,40,18
74.0,500.0,83.0,429.0,6909.0,decentralised,20,1,10,7,20,40,19
40.0,500.0,84.0,245.0,2544.0,decentralised,20,1,10,7,20,40,20
67.0,500.0,79.0,302.0,4297.0,decentralised,20,1,10,7,20,40,21
32.0,500.0,85.0,552.0,2314.0,decentralised,20,1,10,7,20,40,22
16.0,500.0,83.0,913.0,789.0,decentralised,20,1,10,7,20,40,23
42.0,500.0,78.0,569.0,3153.0,decentralised,20,1,10,7,20,40,24
19.0,500.0,83.0,295.0,1075.0,decentralised,20,1,10,7,20,40,25
77.0,500.0,82.0,503.0,6711.0,decentralised,20,1,10,7,20,40,26
76.0,500.0,81.0,394.0,6503.0,decentralised,20,1,10,7,20,40,27
41.0,500.0,87.0,475.0,5281.0,decentralised,20,1,10,7,20,40,28
73.0,500.0,80.0,410.0,6658.0,decentralised,20,1,10,7,20,40,29
43.0,500.0,93.0,188.0,2790.0,decentralised,15,2,5,7,30,40,0
42.0,500.0,95.0,138.0,4228.0,decentralised,15,2,5,7,30,40,1
26.0,500.0,93.0,78.0,2006.0,decentralised,15,2,5,7,30,40,2
67.0,500.0,92.0,280.0,4272.0,decentralised,15,2,5,7,30,40,3
43.0,500.0,95.0,316.0,3960.0,decentralised,15,2,5,7,30,40,4
45.0,500.0,95.0,340.0,3721.0,decentralised,15,2,5,7,30,40,5
42.0,500.0,95.0,235.0,3908.0,decentralised,15,2,5,7,30,40,6
18.0,500.0,97.0,142.0,1415.0,decentralised,15,2,5,7,30,40,7
42.0,500.0,92.0,177.0,3289.0,decentralised,15,2,5,7,30,40,8
13.0,500.0,95.0,218.0,700.0,decentralised,15,2,5,7,30,40,9
19.0,500.0,94.0,416.0,1393.0,decentralised,15,2,5,7,30,40,10
47.0,500.0,94.0,252.0,3698.0,decentralised,15,2,5,7,30,40,11
39.0,500.0,97.0,348.0,3803.0,decentralised,15,2,5,7,30,40,12
43.0,500.0,91.0,283.0,4088.0,decentralised,15,2,5,7,30,40,13
31.0,500.0,94.0,384.0,1905.0,decentralised,15,2,5,7,30,40,14
34.0,500.0,93.0,590.0,2194.0,decentralised,15,2,5,7,30,40,15
39.0,500.0,93.0,259.0,3514.0,decentralised,15,2,5,7,30,40,16
49.0,500.0,92.0,520.0,3722.0,decentralised,15,2,5,7,30,40,17
14.0,500.0,91.0,309.0,846.0,decentralised,15,2,5,7,30,40,18
26.0,500.0,98.0,310.0,1958.0,decentralised,15,2,5,7,30,40,19
22.0,500.0,95.0,552.0,1615.0,decentralised,15,2,5,7,30,40,20
47.0,500.0,95.0,277.0,3995.0,decentralised,15,2,5,7,30,40,21
27.0,500.0,93.0,137.0,1938.0,decentralised,15,2,5,7,30,40,22
40.0,500.0,96.0,371.0,2559.0,decentralised,15,2,5,7,30,40,23
48.0,500.0,93.0,328.0,3776.0,decentralised,15,2,5,7,30,40,24
30.0,500.0,98.0,104.0,2161.0,decentralised,15,2,5,7,30,40,25
18.0,500.0,94.0,348.0,1180.0,decentralised,15,2,5,7,30,40,26
54.0,500.0,91.0,422.0,4947.0,decentralised,15,2,5,7,30,40,27
,,,,,decentralised,15,2,5,7,30,40,28
35.0,500.0,93.0,230.0,3395.0,decentralised,15,2,5,7,30,40,29
25.0,500.0,37.0,240.0,1525.0,decentralised,10,2,5,5,20,30,0
23.0,500.0,38.0,417.0,1183.0,decentralised,10,2,5,5,20,30,1
5.0,500.0,38.0,22.0,167.0,decentralised,10,2,5,5,20,30,2
46.0,500.0,38.0,230.0,2779.0,decentralised,10,2,5,5,20,30,3
56.0,500.0,36.0,154.0,3480.0,decentralised,10,2,5,5,20,30,4
20.0,500.0,42.0,28.0,673.0,decentralised,10,2,5,5,20,30,5
51.0,500.0,41.0,140.0,3021.0,decentralised,10,2,5,5,20,30,6
50.0,500.0,33.0,390.0,3034.0,decentralised,10,2,5,5,20,30,7
21.0,500.0,36.0,73.0,1197.0,decentralised,10,2,5,5,20,30,8
60.0,500.0,33.0,191.0,3531.0,decentralised,10,2,5,5,20,30,9
41.0,500.0,34.0,134.0,3134.0,decentralised,10,2,5,5,20,30,10
45.0,500.0,33.0,267.0,2853.0,decentralised,10,2,5,5,20,30,11
53.0,500.0,37.0,356.0,3045.0,decentralised,10,2,5,5,20,30,12
40.0,500.0,35.0,255.0,3060.0,decentralised,10,2,5,5,20,30,13
56.0,500.0,38.0,93.0,4280.0,decentralised,10,2,5,5,20,30,14
37.0,500.0,34.0,518.0,2102.0,decentralised,10,2,5,5,20,30,15
34.0,500.0,35.0,166.0,2347.0,decentralised,10,2,5,5,20,30,16
30.0,500.0,40.0,69.0,1913.0,decentralised,10,2,5,5,20,30,17
25.0,500.0,37.0,136.0,1695.0,decentralised,10,2,5,5,20,30,18
53.0,500.0,31.0,307.0,3575.0,decentralised,10,2,5,5,20,30,19
59.0,500.0,35.0,222.0,3822.0,decentralised,10,2,5,5,20,30,20
22.0,500.0,40.0,44.0,1080.0,decentralised,10,2,5,5,20,30,21
30.0,500.0,37.0,495.0,1620.0,decentralised,10,2,5,5,20,30,22
20.0,500.0,37.0,324.0,925.0,decentralised,10,2,5,5,20,30,23
50.0,500.0,39.0,170.0,3237.0,decentralised,10,2,5,5,20,30,24
42.0,500.0,38.0,203.0,2913.0,decentralised,10,2,5,5,20,30,25
21.0,500.0,39.0,727.0,1102.0,decentralised,10,2,5,5,20,30,26
28.0,500.0,36.0,343.0,1976.0,decentralised,10,2,5,5,20,30,27
23.0,500.0,37.0,58.0,1221.0,decentralised,10,2,5,5,20,30,28
39.0,500.0,36.0,151.0,3034.0,decentralised,10,2,5,5,20,30,29
22.0,500.0,45.0,872.0,1737.0,decentralised,10,3,10,3,30,20,0
33.0,500.0,44.0,352.0,1786.0,decentralised,10,3,10,3,30,20,1
26.0,500.0,47.0,100.0,1288.0,decentralised,10,3,10,3,30,20,2
52.0,500.0,45.0,116.0,2689.0,decentralised,10,3,10,3,30,20,3
43.0,500.0,44.0,428.0,3528.0,decentralised,10,3,10,3,30,20,4
28.0,500.0,47.0,218.0,1647.0,decentralised,10,3,10,3,30,20,5
22.0,500.0,43.0,154.0,1206.0,decentralised,10,3,10,3,30,20,6
30.0,500.0,45.0,501.0,2193.0,decentralised,10,3,10,3,30,20,7
45.0,500.0,46.0,274.0,3414.0,decentralised,10,3,10,3,30,20,8
